#############################################
# loop   gs_energy       loss       val_loss
    1    -27.61233      0.000004512408597      0.000003056638724
    2    -27.60222      0.000011198502923      0.000021127122797
    3    -27.60723      0.000007706540089      0.000005746587870
    4    -27.62084      0.000005763621610      0.000005428183102
    5    -27.60949      0.000004109152890      0.000003045543278
    6    -27.60337      0.000009039898722      0.000007996310264
    7    -27.60780      0.000010081262314      0.000009509282292
    8    -27.60847      0.000003662290550      0.000003433992513
    9    -27.60061      0.000014473207448      0.000014329324908
   10    -27.60795      0.000010771216504      0.000013022709016
   11    -27.62066      0.000007246771717      0.000006502225959
   12    -27.60862      0.000008190455714      0.000005695317307
   13    -27.60239      0.000008186574992      0.000006861412642
   14    -27.60321      0.000009312965115      0.000010922081871
   15    -27.60553      0.000012063045551      0.000010794498594
   16    -27.60925      0.000004252831519      0.000003167215726
   17    -27.60646      0.000007586150467      0.000005506410985
   18    -27.60986      0.000007219564339      0.000008995296630
   19    -27.61341      0.000005419399037      0.000006926264640
   20    -27.61403      0.000004208923731      0.000003353103018
   21    -27.60398      0.000009782689689      0.000008424375114
   22    -27.60864      0.000003747411045      0.000002551154009
   23    -27.61517      0.000006271851941      0.000004893250359
   24    -27.60708      0.000015640358788      0.000013123190391
   25    -27.60925      0.000004365039331      0.000003606685497
   26    -27.60548      0.000017294842408      0.000010440228312
   27    -27.60657      0.000009485841303      0.000008056283464
   28    -27.59580      0.000013353599679      0.000012179778101
   29    -27.61636      0.000007335096026      0.000008879676014
   30    -27.60804      0.000007505860643      0.000006342842147
   31    -27.60667      0.000010873696436      0.000009393011813
   32    -27.59348      0.000009332760381      0.000038924827033
   33    -27.61463      0.000006753128467      0.000005402088852
   34    -27.60929      0.000004837711899      0.000003457199335
   35    -27.60953      0.000009681946320      0.000007674561894
   36    -27.61044      0.000008502356840      0.000007384644668
   37    -27.60533      0.000008870710089      0.000008744356759
   38    -27.60207      0.000009636761019      0.000011598887405
   39    -27.61225      0.000003779161525      0.000003454603222
   40    -27.61360      0.000004224491824      0.000002521179039
   41    -27.61250      0.000004516732075      0.000003875120639
   42    -27.61537      0.000004583992931      0.000004655179777
   43    -27.61778      0.000010857351121      0.000008582793120
   44    -27.60813      0.000013705490628      0.000011318071322
   45    -27.61429      0.000008260083488      0.000006105311885
   46    -27.60427      0.000010167649577      0.000007377567969
   47    -27.60680      0.000004391691489      0.000003662535107
   48    -27.60863      0.000007571220107      0.000008560415533
   49    -27.61085      0.000004892831934      0.000005388095228
   50    -27.61453      0.000005714253294      0.000007594952944
   51    -27.61030      0.000004005910261      0.000003897569817
   52    -27.60876      0.000022036911962      0.000027783617043
   53    -27.61901      0.000008480702226      0.000007212399206
   54    -27.61377      0.000006136432595      0.000005506739199
   55    -27.61173      0.000004489345436      0.000003373453475
   56    -27.60726      0.000005337299890      0.000003957228328
   57    -27.61436      0.000003879843514      0.000002560610654
   58    -27.60499      0.000003732359730      0.000003411329417
   59    -27.61284      0.000006790177028      0.000004808080822
   60    -27.60538      0.000005528516905      0.000004530434059
   61    -27.60785      0.000009324082235      0.000010043359060
   62    -27.59742      0.000006604386925      0.000008600502188
   63    -27.60740      0.000004928552820      0.000003437563539
   64    -27.61438      0.000005139614119      0.000011338800014
   65    -27.61853      0.000005713331449      0.000008489334759
   66    -27.61536      0.000006149125087      0.000004797860989
   67    -27.60830      0.000003870908959      0.000002918667802
   68    -27.60979      0.000007543620561      0.000006179992387
   69    -27.61249      0.000004061442784      0.000004228473204
   70    -27.61330      0.000006426308935      0.000006461028563
   71    -27.60614      0.000003302407059      0.000003671598836
   72    -27.60755      0.000006975132499      0.000006847686161
   73    -27.61090      0.000005405981697      0.000003797763216
   74    -27.60316      0.000012500181275      0.000016367755795
   75    -27.61627      0.000004323243007      0.000003078900761
   76    -27.60389      0.000008126630305      0.000007073875994
   77    -27.60883      0.000008801332623      0.000006992917406
   78    -27.60875      0.000006654164617      0.000006265871751
   79    -27.61143      0.000004445504502      0.000009400715696
   80    -27.60298      0.000008522183055      0.000009376144249
   81    -27.60775      0.000006698647610      0.000004765677956
   82    -27.61728      0.000007784999847      0.000006165762981
   83    -27.60808      0.000009786156425      0.000009771368293
   84    -27.61582      0.000005200881008      0.000005276485463
   85    -27.60903      0.000004218359860      0.000002823594316
   86    -27.60870      0.000007573538280      0.000004557636898
   87    -27.61902      0.000004659272076      0.000003662933150
   88    -27.61375      0.000015579181856      0.000011405848730
   89    -27.63056      0.000012076064350      0.000012687993949
   90    -27.61251      0.000009862370829      0.000008064658390
   91    -27.60369      0.000007986879406      0.000005593195744
   92    -27.60258      0.000009156848381      0.000014600778668
   93    -27.61042      0.000003660290768      0.000002661544746
   94    -27.60603      0.000007522387301      0.000007158963869
   95    -27.60728      0.000004282255085      0.000003109713973
   96    -27.60857      0.000008063856950      0.000006780611147
   97    -27.60278      0.000009146353212      0.000005445817133
   98    -27.60251      0.000009065444142      0.000008161632985
   99    -27.60562      0.000005702052303      0.000004087912075
  100    -27.58440      0.000098121491234      0.000110706660448
