################################################################
# loop   gs_energy            loss                  val_loss
    1    -27.69388      0.198965270538768      0.165410092353821
    2    -27.72372      0.010667840589668      0.008796827599406
    3    -27.67343      0.005560639818851      0.005615131735802
    4    -27.99096      0.214975045514507      0.312287142753601
    5    -27.78801      0.009897739288564      0.008006231509149
    6    -30.38236      0.010672023874544      0.005780638067052
    7    -32.18415      0.016463886484617      0.022144069254398
    8    -27.69964      0.006694147972283      0.003759958688170
    9    -27.61865      0.004672984079890      0.020767054989934
   10    -27.68788      0.006269629974398      0.005096348699182
   11    -27.69416      0.008949061690674      0.005357886411250
   12    -27.57999      0.036398367590526      0.049962363436818
   13    -20.70941    148.565500072325847    159.983590087890633
   14    -27.73964      0.009403592359277      0.005445292256773
   15    -27.48891      0.022530534470017      0.018740260630846
   16    -27.66177      0.005735641584639      0.006983527291566
   17    -27.73179      0.008562252852651      0.010180858448148
   18    -27.64817      0.004983671746347      0.003559075330384
   19    -27.49629      0.029838219663939      0.033352646723390
   20    -27.70043      0.005624779774496      0.006053119685501
   21    -27.47494      0.025085197976523      0.022198304548860
   22    -27.70443      0.003980046753491      0.002390215125866
   23    -35.35695      0.010856452388165      0.005149830136448
   24    -27.82455      0.011820685272597      0.008678074233234
   25    -27.48670      0.022701061397071      0.022492518730462
   26    -27.48926      0.026388641344306      0.036630747437477
   27    -27.70291      0.007990137027860      0.007157396530733
   28    -20.72225    148.722101659152372    149.914291442871104
   29    -27.56508      0.049895061971046      0.039789544790983
   30    -20.76503    149.032106311279335    121.718814208984369
   31    -27.64397      0.203417185647611      0.158828189015388
   32    -20.73734    149.067848920793239    146.417634887695300
   33    -27.72480      0.008740074339570      0.007493117734790
   34    -27.49465      0.028309396617935      0.026234044685960
   35    -27.53397      0.065384719174549      0.150149556159973
   36    -27.57958      0.033809994623158      0.040166799753904
   37    -27.65658      0.005071612404073      0.001965243049897
   38    -27.68366      0.005134630844747      0.005495372029021
   39    -27.65431      0.003257203981484      0.017565386354923
   40    -27.69368      0.006167049153530      0.009740436434746
   41    -27.69139      0.006266690463872      0.004252569112927
   42    -33.39639      0.006673954185209      0.005484906405210
   43    -27.75629      0.009471766353440      0.008878189586103
   44    -27.73479      0.008477052188197      0.004175785092637
   45    -31.22684      0.010295465389377      0.007356072999537
   46    -27.70605      0.010289768583750      0.006027594249696
   47    -36.48999      0.013257548901984      0.009381397143006
   48    -27.68427      0.004457808639154      0.007062778763473
   49    -33.38322      0.028269343029171      0.019747735202312
   50    -27.71335      0.008873905319322      0.006954356372356
   51    -27.67999      0.196282946764760      0.165163014650345
   52    -27.60520      0.051163960555725      0.041423808082938
   53    -27.69254      0.005943464913920      0.008747585415840
   54    -27.72908      0.009479483017150      0.015446941087022
   55    -29.92487      0.014333968415328      0.018457580611110
   56    -27.48331      0.026112989348635      0.027934715151787
   57    -27.47270      0.021950931266830      0.018948098875582
   58    -27.71128      0.003612287119931      0.004637826843187
   59    -27.71651      0.008835922363505      0.021675738468766
   60    -27.68314      0.006993947582058      0.002408984818496
   61    -27.49667      0.031025874678698      0.030138820230961
   62    -27.67245      0.006570916814514      0.003031735859811
   63    -20.81075    148.799631919791466    152.931492004394528
   64    -27.58352      0.041846316174850      0.033880287721753
   65    -27.73227      0.004858843205067      0.006559584451839
   66    -27.64812      0.007044086022476      0.010610705103725
   67    -27.71260      0.004560645874539      0.002388792470098
   68    -27.69480      0.006651311181947      0.004459192734212
   69    -27.53596      0.011547362899549      0.014895936816931
   70    -27.48590      0.023159793018166      0.019891134291887
   71    -27.77532      0.016113485043628      0.012398926399648
   72    -31.76456      0.013058270785128      0.018139891952276
   73    -20.91197    148.320495389027656    189.115345092773424
   74    -27.61307      0.039199171676572      0.028694564551115
   75    -27.70444      0.005700997177720      0.003360139660537
   76    -27.68258      0.004916479682905      0.004128699649125
   77    -20.79578    148.714018725558816    150.914842346191392
   78    -27.71716      0.006193001703509      0.007511812984943
   79    -27.47707      0.028620307397185      0.049631541594863
   80    -32.95107      0.006410309294021      0.003698328958824
   81    -27.70983      0.005965924087161      0.047599004551768
   82    -27.69187      0.006302922681368      0.009663285817951
   83    -28.84644      0.214063796634974      0.164624378561974
   84    -28.29905      0.032300034858502      0.030258747249842
   85    -27.86776      0.016187835424562      0.009937287122011
   86    -27.61735      0.004717954135731      0.003398427411914
   87    -27.74089      0.003341016192540      0.002100062135607
   88    -27.66661      0.006284721836897      0.021071569625288
   89    -27.65503      0.006169118865665      0.004481284505688
   90    -28.02340      0.007996485877412      0.012954634550959
   91    -28.03851      0.008308370830435      0.007575564654544
   92    -27.48482      0.024542167308353      0.021533763289452
   93    -28.13227      0.035993574694278      0.041269639521837
   94    -27.72777      0.007339869411224      0.005739637188613
   95    -35.15509      0.007494618673221      0.007137253470719
   96    -27.75814      0.009054601290753      0.006084002494812
   97    -27.73729      0.008843101440086      0.005780662447214
   98    -27.69446      0.202352296449748      0.449781034499407
   99    -27.64243      0.005797719361950      0.012676409281790
  100    -27.76521      0.006797604020297      0.005025866162032
