################################################################
# loop   gs_energy            loss                  val_loss
    1    -27.65568      0.007491531837067      0.006001389718481
    2    -27.67679      0.010749129318667      0.006453310714236
    3    -27.64427      0.012508882176962      0.010565909845755
    4    -27.65611      0.009419260538876      0.019662408977747
    5    -27.66272      0.009256809700430      0.012242301654603
    6    -27.62404      0.007295276601580      0.007496652060321
    7    -27.56028      0.029208932364685      0.029322777028595
    8    -27.54719      0.027936741301259      0.027620126477310
    9    -27.64502      0.145972868054896      0.341256147282464
   10    -27.52490      0.027368385108536      0.019530455608453
   11    -27.64980      0.009844637018992      0.007636582840766
   12    -27.51299      0.022022413039070      0.021638728018318
   13    -27.66467      0.011867451731490      0.015770755564528
   14    -27.69068      0.009757333929632      0.006787986936314
   15    -27.58084      0.035689385657008      0.033372135204928
   16    -27.57629      0.039163497837416      0.035589710942336
   17    -27.67651      0.009846738752526      0.011995461647000
   18    -27.63045      0.007920670383504      0.005863870943763
   19    -27.57594      0.031119015513973      0.030914266726800
   20    -27.55207      0.044771734578700      0.029620639660529
   21    -27.64888      0.007203856856372      0.009936664511583
   22    -27.67303      0.009423044942636      0.006905687235828
   23    -27.67354      0.010533090528854      0.006535234568374
   24    -28.18880      0.006807675928178      0.034529589850988
   25    -27.65073      0.012065918886689      0.009050509695496
   26    -27.53174      0.021255215616675      0.016500831948859
   27    -27.54346      0.029569661261149      0.020388009654624
   28    -27.64710      0.005745258009660      0.005136656817049
   29    -27.56558      0.024707935247304      0.019290162197181
   30    -27.63482      0.007096429317987      0.003373765727239
   31    -27.54483      0.023127363596426      0.018420976395054
   32    -27.68980      0.013819416323315      0.141910313751016
   33    -27.55193      0.026727415626415      0.089255264699459
   34    -27.54506      0.029096998306255      0.018043733047588
   35    -27.53872      0.025102138857460      0.026813997306994
   36    -27.55573      0.024531812680575      0.025802411692483
   37    -27.64275      0.005726503225573      0.003871238191745
   38    -27.63643      0.007241990645707      0.005661090133446
   39    -27.63393      0.009673426539682      0.006345559225551
   40    -27.64231      0.010163211655258      0.003640776517402
   41    -27.61879      0.006531437176981      0.002397919949809
   42    -27.66173      0.007625846347412      0.011884172526853
   43    -27.49834      0.020677289876131      0.016038812287152
   44    -27.54043      0.036801402706402      0.033251741762672
   45    -27.62844      0.008117965920746      0.004043893263941
   46    -27.52701      0.021051632890257      0.014930291649486
   47    -27.55313      0.028507500398010      0.034943251120193
   48    -29.42847      0.010412290188685      0.006898626882051
   49    -27.62150      0.006138904568090      0.007033890304821
   50    -27.66163      0.153291138818818      0.129478269517422
   51    -27.67026      0.010564220437616      0.012151694366974
   52    -27.61514      0.006297067467625      0.001333302224188
   53    -27.51805      0.024026791881374      0.027461074005280
   54    -27.65141      0.008575975229304      0.006157178676554
   55    -27.72778      0.020215852642242      0.015927824566939
   56    -27.55442      0.028005478634276      0.027929432573063
   57    -27.66874      0.010880043742015      0.012260217161051
   58    -27.72774      0.019886193317972      0.010063228942454
   59    -27.67470      0.010878543063700      0.013383955061436
   60    -27.59377      0.018841791304036      0.114240172803402
   61    -27.50618      0.021914451915675      0.021173748123859
   62    -27.72334      0.023551108840009      0.018426846334977
   63    -27.65536      0.007275028055237      0.008586545714310
   64    -27.66620      0.010748774252587      0.011844028493922
   65    -27.53723      0.029466415244192      0.019621176642499
   66    -27.67407      0.009886742903371      0.006122382208705
   67    -27.53963      0.028269815442914      0.024074793221163
   68    -27.66037      0.007351034040615      0.013572968829955
   69    -27.53220      0.026978938964309      0.020723261902375
   70    -27.65195      0.007341132458731      0.031014830533947
   71    -27.67768      0.010924190021891      0.013035904946072
   72    -27.56813      0.017736999257852      0.013296425747020
   73    -27.63919      0.007916830498929      0.002875019266669
   74    -27.62373      0.007790847279148      0.005748602604227
   75    -27.60668      0.015689493233975      0.013759574432458
   76    -27.52871      0.028106424823547      0.035189463411059
   77    -27.51544      0.021308305151433      0.014576212114521
   78    -27.63771      0.146743631598274      0.133076125660113
   79    -27.66268      0.008576984599962      0.009433859751693
   80    -27.66654      0.009201681968428      0.020354562870094
   81    -27.54641      0.027986756980699      0.025503205976316
   82    -27.67067      0.009400219937946      0.011254234345896
   83    -27.55865      0.053726253283199      0.039924385909523
   84    -27.67424      0.009965204582134      0.010963078630822
   85    -27.64543      0.008032065402676      0.004422118267311
   86    -27.56299      0.029891258964864      0.021381471827626
   87    -27.64277      0.006777995468997      0.005285927570824
   88    -27.65426      0.007980359444187      0.022586043296116
   89    -27.65042      0.007878295415359      0.016544317656330
   90    -29.05269      0.009527100224028      0.017055198406535
   91    -27.66622      0.009558990023950      0.014323333044137
   92    -27.64538      0.012403326226043      0.005276456464614
   93    -27.59371      0.034293006900415      0.032565090321004
   94    -27.61334      0.162849137258681      0.137853721593107
   95    -22.69233    115.463492469279970    112.349824349539617
   96    -27.52934      0.027093850226349      0.029221566298178
   97    -27.68041      0.009428078638541      0.029929518848658
   98    -27.56685      0.030566199800886      0.031387753337622
   99    -22.60331    115.368818811190280    111.780065830775669
  100    -27.51312      0.021060133206322      0.018030245133809
