################################################################
# loop   gs_energy            loss                  val_loss
    1    -27.55384      0.013425344715632      0.009160318230926
    2    -27.63390      0.006875880461852      0.003040882409680
    3    -27.64007      0.010649004304864      0.011624511141951
    4    -27.56950      0.035583596975508      0.026900125884761
    5    -27.61958      0.032324669829671      0.022978528510365
    6    -27.62848      0.008631047869920      0.006254672698884
    7    -27.64269      0.010503050743228      0.006850868709023
    8    -27.64160      0.011057499248599      0.007798701633122
    9    -27.61880      0.007430477527081      0.005315936348181
   10    -27.67916      0.018694608708720      0.027057134101374
   11    -27.60206      0.008573550449734      0.005792486154371
   12    -27.61497      0.008599341507623      0.006189373601487
   13    -27.62915      0.011196619196898      0.007176521863892
   14    -27.64007      0.011274783594517      0.009419829176558
   15    -27.64172      0.010984846554347      0.006247072711639
   16    -27.52841      0.022875587400832      0.018600136518685
   17    -27.66479      0.018265752757324      0.019283947239940
   18    -27.63942      0.009827742168766      0.013384624300007
   19    -27.58302      0.013962867456611      0.020076614383401
   20    -27.61675      0.005971343905737      0.006105160912363
   21    -27.61274      0.007680198393730      0.007161316260333
   22    -27.54182      0.019857754693240      0.021169076788614
   23    -27.62319      0.008383958184272      0.004165808773962
   24    -27.54995      0.023665365374409      0.025183179731377
   25    -27.63594      0.010319046163253      0.006727157123904
   26    -27.57004      0.034216190380715      0.027750821827600
   27    -27.63944      0.009807885721540      0.007463793380690
   28    -27.62158      0.007620201389901      0.004065690221161
   29    -27.61256      0.004768988858276      0.004095933550012
   30    -27.57781      0.031437064654897      0.028714979931505
   31    -27.62636      0.008351363115783      0.004988299104152
   32    -27.63494      0.008712323336329      0.003009966751528
   33    -27.60994      0.007508535497589      0.004037764110415
   34    -27.67274      0.018399261446975      0.169657701659534
   35    -27.62724      0.016127476645659      0.009245408237394
   36    -27.56103      0.032878201829071      0.027828038935291
   37    -27.55738      0.025414001358566      0.017969754320543
   38    -27.68536      0.018003983850992      0.010449087520440
   39    -27.63900      0.017711434953817      0.007542775660339
   40    -23.67391     93.718174690107318    101.716428802278301
   41    -27.64640      0.012466513133167      0.006211917905085
   42    -27.56775      0.025800337931448      0.038154044089218
   43    -27.55495      0.023275085386724      0.053625826414662
   44    -27.64057      0.008620950294101      0.007980841104873
   45    -27.58014      0.033562972253024      0.037272425757514
   46    -27.55532      0.034363798803571      0.025475307623080
   47    -27.58356      0.032581443708544      0.020254640355706
   48    -27.63677      0.010924927708139      0.008157987565113
   49    -27.64046      0.010348896315488      0.006293517298117
   50    -27.64293      0.010279351615151      0.007013411813209
   51    -27.64784      0.015847250982513      0.009432714243174
   52    -27.63070      0.013260090614905      0.015792598291042
   53    -27.54421      0.031741817832988      0.035685882526967
   54    -27.63399      0.008696740571954      0.003138785633879
   55    -27.61171      0.003798649035026      0.003708485151356
   56    -27.55370      0.035470508349794      0.035331633297933
   57    -27.63295      0.010983134980651      0.007435424324164
   58    -27.66959      0.019043716312830      0.060154908928606
   59    -27.58806      0.026233006254480      0.024040359336262
   60    -27.60481      0.005809720537667      0.003294541853377
   61    -27.61135      0.005375745901302      0.001939521480171
   62    -27.60343      0.006058962140774      0.006053868464789
   63    -27.61066      0.006867847552568      0.003035547684930
   64    -27.55391      0.030915520698189      0.049494412663496
   65    -27.53917      0.022326661698610      0.021392197154669
   66    -27.64148      0.005711483276677      0.003668272966881
   67    -27.62671      0.010092668094300      0.006191319991679
   68    -23.89409     93.892910121937334     87.804048248926804
   69    -27.63547      0.010134891464203      0.018227548322433
   70    -27.61876      0.008753397315253      0.015742304531676
   71    -27.62714      0.009096801333123      0.004461520632418
   72    -27.67923      0.020828490300296      0.019955431992809
   73    -27.63419      0.011876108741719      0.011074745365315
   74    -27.57960      0.034133881255049      0.071825486986587
   75    -27.61962      0.007239503143236      0.004623350155178
   76    -27.63694      0.012360448320609      0.009022981143660
   77    -27.58773      0.025985160661798      0.022736265522738
   78    -27.62209      0.005695907776775      0.005696225822903
   79    -27.63805      0.009909741854419      0.005099542745286
   80    -27.63350      0.006659078937251      0.008682623270433
   81    -27.63502      0.010370341746656      0.033556426457750
   82    -27.62185      0.011501713262501      0.015770698919013
   83    -27.63800      0.123435715738284      0.102310414448342
   84    -27.64141      0.008727203142330      0.008270209858246
   85    -27.63760      0.007135029751865      0.011684727826052
   86    -27.63748      0.010541456480195      0.005831115271172
   87    -27.58907      0.032302027262736      0.038040523478606
   88    -27.57457      0.015582463147297      0.011303232624713
   89    -27.54015      0.019694647999671      0.019182643064091
   90    -23.78264     93.811431178325932    105.372953777313228
   91    -23.80772     93.648145890241793    110.366099829143948
   92    -27.63026      0.124045476000086      0.084846079250177
   93    -27.54494      0.020173154364474      0.024616423303313
   94    -27.63937      0.020182693559341      0.015423163473606
   95    -27.63065      0.010364665698163      0.011630022700168
   96    -27.63443      0.006785369713312      0.016845692908391
   97    -27.61839      0.008089622565929      0.005349987266689
   98    -27.56290      0.045978418050126      0.039101585402257
   99    -27.56313      0.024778869953753      0.023556592212990
  100    -27.63355      0.010402777447679      0.007937602029803
